,resultId,grid,positionOrder,fastestLap,fastestLapTime,fastestLapSpeed,surname,status,year,name_x,fp1_date,fp1_time,fp2_date,fp2_time,fp3_date,fp3_time,quali_date,quali_time,sprint_date,sprint_time,name_y
22530,17429,1,10,\N,\N,\N,Hill,Gearbox,1963,Belgian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22531,17442,0,23,\N,\N,\N,Bandini,Withdrew,1963,Belgian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22532,17663,14,16,\N,\N,\N,Ginther,Accident,1962,Monaco Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22533,17653,2,6,\N,\N,\N,Hill,Engine,1962,Monaco Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22534,17671,0,24,\N,\N,\N,Marsh,Withdrew,1962,Monaco Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22535,17665,0,18,\N,\N,\N,Lewis,Did not qualify,1962,Monaco Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22536,18012,13,5,\N,\N,\N,Brooks,Finished,1961,Italian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22537,18028,5,21,\N,\N,\N,Hill,Engine,1961,Italian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22538,18049,5,3,\N,\N,\N,Brooks,Finished,1961,United States Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22539,18051,2,5,\N,\N,\N,Hill,+1 Lap,1961,United States Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22540,18073,4,7,\N,\N,\N,Bonnier,+1 Lap,1960,Argentine Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22541,18084,3,18,\N,\N,\N,Hill,Overheating,1960,Argentine Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22542,18095,6,7,\N,\N,\N,Hill,Spun off,1960,Monaco Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22543,18098,14,10,\N,\N,\N,Gurney,Suspension,1960,Monaco Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22544,18093,5,5,\N,\N,\N,Bonnier,+17 Laps,1960,Monaco Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22545,18270,4,5,\N,\N,\N,Bonnier,+1 Lap,1960,United States Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22546,18282,11,17,\N,\N,\N,Hill,Gearbox,1960,United States Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22547,18285,3,20,\N,\N,\N,Gurney,Engine,1960,United States Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22548,18650,8,15,\N,\N,\N,Schell,Brakes,1958,German Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22549,18653,9,18,\N,\N,\N,Behra,Suspension,1958,German Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22550,17700,10,3,\N,\N,\N,Ginther,+2 Laps,1962,French Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22551,17716,0,19,\N,\N,\N,Marsh,Withdrew,1962,French Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22552,17706,2,9,\N,\N,\N,Hill,+10 Laps,1962,French Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22553,18421,11,9,\N,\N,\N,Herrmann,Accident,1959,German Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22554,18417,7,5,\N,\N,\N,Bonnier,+2 Laps,1959,German Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22555,18419,8,7,\N,\N,\N,Schell,+11 Laps,1959,German Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22556,20302,6,3,\N,\N,\N,Hill,+1 Lap,1963,South African Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22557,20317,7,18,\N,\N,\N,Ginther,Halfshaft,1963,South African Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22558,16959,6,13,\N,\N,\N,Stewart,Engine,1966,United States Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22559,16953,17,7,\N,\N,\N,Ireland,Alternator,1966,United States Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22560,16960,5,14,\N,\N,\N,Hill,Differential,1966,United States Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22561,17448,6,5,\N,\N,\N,Ginther,+1 Lap,1963,Dutch Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22562,17455,2,12,\N,\N,\N,Hill,Overheating,1963,Dutch Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22563,17545,4,2,\N,\N,\N,Ginther,Finished,1963,Italian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22564,17559,2,16,\N,\N,\N,Hill,Clutch,1963,Italian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22565,17552,20,9,\N,\N,\N,Trintignant,+3 Laps,1963,Italian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22566,17314,5,2,\N,\N,\N,Ginther,Finished,1964,Austrian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22567,17316,19,4,\N,\N,\N,Maggs,+3 Laps,1964,Austrian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22568,17319,15,7,\N,\N,\N,Baghetti,+9 Laps,1964,Austrian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22569,17332,1,20,\N,\N,\N,Hill,Distributor,1964,Austrian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22570,17861,8,13,\N,\N,\N,Brooks,Engine,1961,Monaco Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22571,17864,4,16,\N,\N,\N,Hill,Fuel pump,1961,Monaco Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22572,18696,9,20,\N,\N,\N,Schell,Accident,1958,Italian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22573,18691,10,15,\N,\N,\N,Bonnier,Transmission,1958,Italian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22574,18686,8,10,\N,\N,\N,Behra,Clutch,1958,Italian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22575,18506,2,13,\N,\N,\N,Behra,Brakes,1958,Monaco Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22576,18498,12,5,\N,\N,\N,Schell,+9 Laps,1958,Monaco Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22577,18520,0,27,\N,\N,\N,Flockhart,Did not qualify,1958,Monaco Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22578,18440,5,13,\N,\N,\N,Bonnier,Engine,1959,Portuguese Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22579,18432,9,5,\N,\N,\N,Schell,+3 Laps,1959,Portuguese Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22580,18434,11,7,\N,\N,\N,Flockhart,+3 Laps,1959,Portuguese Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22581,18526,7,2,\N,\N,\N,Schell,Finished,1958,Dutch Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22582,18527,4,3,\N,\N,\N,Behra,Finished,1958,Dutch Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22583,18606,3,12,\N,\N,\N,Schell,Overheating,1958,French Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22584,18611,7,17,\N,\N,\N,Trintignant,Fuel pump,1958,French Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22585,18607,9,13,\N,\N,\N,Behra,Fuel pump,1958,French Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22586,18667,7,6,\N,\N,\N,Schell,+1 Lap,1958,Portuguese Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22587,18665,4,4,\N,\N,\N,Behra,+1 Lap,1958,Portuguese Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22588,18912,0,17,\N,\N,\N,Brooks,Engine,1956,Monaco Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22589,18911,0,16,\N,\N,\N,Hawthorn,Engine,1956,Monaco Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22590,18819,16,14,\N,\N,\N,Fairman,Engine,1957,British Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22591,18820,12,15,\N,\N,\N,Leston,Engine,1957,British Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22592,18580,7,5,\N,\N,\N,Schell,+1 Lap,1958,Belgian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22593,18591,10,16,\N,\N,\N,Behra,Oil pressure,1958,Belgian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22594,18745,11,9,\N,\N,\N,Flockhart,Engine,1957,Monaco Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22595,18753,0,17,\N,\N,\N,Salvadori,Did not qualify,1957,Monaco Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22596,19947,19,7,\N,\N,\N,Walker,+6 Laps,1951,British Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22597,19945,20,5,\N,\N,\N,Parnell,+5 Laps,1951,British Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22598,20003,8,21,\N,\N,\N,Parnell,Withdrew,1951,Italian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22599,20004,10,22,\N,\N,\N,Richardson,Withdrew,1951,Italian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22600,18805,11,15,\N,\N,\N,Flockhart,Accident,1957,French Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22601,18801,12,11,\N,\N,\N,MacKay-Fraser,Transmission,1957,French Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22602,19000,9,19,\N,\N,\N,Brooks,Accident,1956,British Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22603,19008,17,27,\N,\N,\N,Flockhart,Engine,1956,British Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22604,19001,3,20,\N,\N,\N,Hawthorn,Transmission,1956,British Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,BRM
22605,13596,23,14,\N,\N,\N,Henton,Disqualified,1977,Dutch Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Boro
22606,13839,20,8,\N,\N,\N,Perkins,+1 Lap,1976,Belgian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Boro
22607,13906,22,21,\N,\N,\N,Perkins,Engine,1976,Swedish Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Boro
22608,14076,13,24,\N,\N,\N,Perkins,Engine,1976,Italian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Boro
22609,13644,0,28,\N,\N,\N,Henton,Did not qualify,1977,Italian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Boro
22610,13814,24,13,\N,\N,\N,Perkins,+3 Laps,1976,Spanish Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Boro
22611,13883,0,23,\N,\N,\N,Perkins,Did not qualify,1976,Monaco Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Boro
22612,14045,19,20,\N,\N,\N,Perkins,Accident,1976,Dutch Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Boro
22613,13789,15,15,\N,\N,\N,Andretti,Water leak,1976,United States Grand Prix West,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Parnelli
22614,14367,15,5,\N,\N,\N,Andretti,Finished,1975,French Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Parnelli
22615,14426,13,10,\N,\N,\N,Andretti,Out of fuel,1975,German Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Parnelli
22616,13755,13,6,\N,\N,\N,Andretti,+1 Lap,1976,South African Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Parnelli
22617,14178,10,17,\N,\N,\N,Andretti,Transmission,1975,Argentine Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Parnelli
22618,14191,18,7,\N,\N,\N,Andretti,Finished,1975,Brazilian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Parnelli
22619,14224,6,17,\N,\N,\N,Andretti,Transmission,1975,South African Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Parnelli
22620,14278,13,17,\N,\N,\N,Andretti,Oil leak,1975,Monaco Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Parnelli
22621,14315,15,4,\N,\N,\N,Andretti,Finished,1975,Swedish Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Parnelli
22622,14468,19,26,\N,\N,\N,Andretti,Accident,1975,Austrian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Parnelli
22623,14496,15,24,\N,\N,\N,Andretti,Accident,1975,Italian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Parnelli
22624,14518,5,18,\N,\N,\N,Andretti,Suspension,1975,United States Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Parnelli
22625,14956,3,26,\N,\N,\N,Andretti,Disqualified,1974,United States Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Parnelli
22626,14251,4,16,\N,\N,\N,Andretti,Suspension,1975,Spanish Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Parnelli
22627,14907,16,7,\N,\N,\N,Andretti,+1 Lap,1974,Canadian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Parnelli
22628,14400,12,12,\N,\N,\N,Andretti,+2 Laps,1975,British Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Parnelli
22629,14370,4,8,\N,\N,\N,Jarier,Finished,1975,French Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Shadow-Ford
22630,14387,6,25,\N,\N,\N,Pryce,Transmission,1975,French Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Shadow-Ford
22631,14420,16,4,\N,\N,\N,Pryce,Finished,1975,German Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Shadow-Ford
22632,14431,12,15,\N,\N,\N,Jarier,Tyre,1975,German Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Shadow-Ford
22633,14184,1,23,\N,\N,\N,Jarier,Transmission,1975,Argentine Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Shadow-Ford
22634,14173,14,12,\N,\N,\N,Pryce,Transmission,1975,Argentine Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Shadow-Ford
22635,14202,14,18,\N,\N,\N,Pryce,Accident,1975,Brazilian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Shadow-Ford
22636,14200,1,16,\N,\N,\N,Jarier,Fuel system,1975,Brazilian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Shadow-Ford
22637,14216,19,9,\N,\N,\N,Pryce,+1 Lap,1975,South African Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Shadow-Ford
22638,14229,13,22,\N,\N,\N,Jarier,Overheating,1975,South African Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Shadow-Ford
22639,14279,3,18,\N,\N,\N,Jarier,Accident,1975,Monaco Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Shadow-Ford
22640,14275,2,14,\N,\N,\N,Pryce,Accident,1975,Monaco Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Shadow-Ford
22641,14293,5,6,\N,\N,\N,Pryce,Finished,1975,Belgian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Shadow-Ford
22642,14308,10,21,\N,\N,\N,Jarier,Spun off,1975,Belgian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Shadow-Ford
22643,14329,7,18,\N,\N,\N,Pryce,Spun off,1975,Swedish Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Shadow-Ford
22644,14333,3,22,\N,\N,\N,Jarier,Engine,1975,Swedish Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Shadow-Ford
22645,14343,12,6,\N,\N,\N,Pryce,+1 Lap,1975,Dutch Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Shadow-Ford
22646,14356,10,19,\N,\N,\N,Jarier,Tyre,1975,Dutch Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Shadow-Ford
22647,14445,15,3,\N,\N,\N,Pryce,Finished,1975,Austrian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Shadow-Ford
22648,14478,14,6,\N,\N,\N,Pryce,Finished,1975,Italian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Shadow-Ford
22649,14516,4,16,\N,\N,\N,Jarier,Wheel bearing,1975,United States Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Shadow-Ford
22650,14511,7,11,\N,\N,\N,Pryce,Not classified,1975,United States Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Shadow-Ford
22651,14239,10,4,\N,\N,\N,Jarier,+1 Lap,1975,Spanish Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Shadow-Ford
22652,14247,8,12,\N,\N,\N,Pryce,Accident,1975,Spanish Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Shadow-Ford
22653,14402,11,14,\N,\N,\N,Jarier,Accident,1975,British Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Shadow-Ford
22654,14410,1,22,\N,\N,\N,Pryce,Accident,1975,British Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Shadow-Ford
22655,14369,12,7,\N,\N,\N,Brise,Finished,1975,French Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Embassy Hill
22656,14378,20,16,\N,\N,\N,Jones,+1 Lap,1975,French Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Embassy Hill
22657,14421,21,5,\N,\N,\N,Jones,Finished,1975,German Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Embassy Hill
22658,14429,17,13,\N,\N,\N,Brise,Accident,1975,German Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Embassy Hill
22659,14214,14,7,\N,\N,\N,Stommelen,Finished,1975,South African Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Embassy Hill
22660,14282,0,21,\N,\N,\N,Hill,Did not qualify,1975,Monaco Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Embassy Hill
22661,14306,7,19,\N,\N,\N,Brise,Engine,1975,Belgian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Embassy Hill
22662,14300,22,13,\N,\N,\N,Migault,Suspension,1975,Belgian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Embassy Hill
22663,14317,17,6,\N,\N,\N,Brise,+1 Lap,1975,Swedish Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Embassy Hill
22664,14331,26,20,\N,\N,\N,Schuppan,Transmission,1975,Swedish Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Embassy Hill
22665,14344,7,7,\N,\N,\N,Brise,+1 Lap,1975,Dutch Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Embassy Hill
22666,14350,17,13,\N,\N,\N,Jones,+5 Laps,1975,Dutch Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Embassy Hill
22667,14457,16,15,\N,\N,\N,Brise,+1 Lap,1975,Austrian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Embassy Hill
22668,14458,25,16,\N,\N,\N,Stommelen,+2 Laps,1975,Austrian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Embassy Hill
22669,14492,23,20,\N,\N,\N,Stommelen,Accident,1975,Italian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Embassy Hill
22670,14495,6,23,\N,\N,\N,Brise,Accident,1975,Italian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Embassy Hill
22671,14519,17,19,\N,\N,\N,Brise,Accident,1975,United States Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Embassy Hill
22672,14403,13,15,\N,\N,\N,Brise,Accident,1975,British Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Embassy Hill
22673,14398,28,10,\N,\N,\N,Jones,+2 Laps,1975,British Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Embassy Hill
22674,14442,0,26,\N,\N,\N,Trimmer,Did not qualify,1975,German Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Maki
22675,14362,0,25,\N,\N,\N,Fushida,Withdrew,1975,Dutch Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Maki
22676,14471,0,29,\N,\N,\N,Trimmer,Did not qualify,1975,Austrian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Maki
22677,14500,0,28,\N,\N,\N,Trimmer,Did not qualify,1975,Italian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Maki
22678,14838,0,32,\N,\N,\N,Ganley,Did not qualify,1974,German Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Maki
22679,14161,0,26,\N,\N,\N,Trimmer,Did not qualify,1976,Japanese Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Maki
22680,14804,0,32,\N,\N,\N,Ganley,Did not qualify,1974,British Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Maki
22681,14416,0,28,\N,\N,\N,Fushida,Did not qualify,1975,British Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Maki
22682,13649,0,33,\N,\N,\N,Kessel,Did not qualify,1977,Italian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Apollon
22683,13726,19,22,\N,\N,\N,Takahara,Collision,1977,Japanese Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Kojima
22684,13715,11,11,\N,\N,\N,Hoshino,+2 Laps,1977,Japanese Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Kojima
22685,14146,10,11,\N,\N,\N,Hasemi,+7 Laps,1976,Japanese Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Kojima
22686,13522,0,35,\N,\N,\N,McGuire,Did not prequalify,1977,British Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,McGuire
22687,14466,14,24,\N,\N,\N,Jarier,Injection,1975,Austrian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Shadow-Matra
22688,14487,13,15,\N,\N,\N,Jarier,Fuel pump,1975,Italian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Shadow-Matra
22689,14545,13,21,\N,\N,\N,Merzario,Overheating,1974,Argentine Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Iso Marlboro
22690,14618,7,17,\N,\N,\N,Merzario,Accident,1974,Spanish Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Iso Marlboro
22691,14628,0,27,\N,\N,\N,BelsÃ¸,Did not qualify,1974,Spanish Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Iso Marlboro
22692,14657,6,29,\N,\N,\N,Merzario,Transmission,1974,Belgian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Iso Marlboro
22693,14642,30,14,\N,\N,\N,van Lennep,+3 Laps,1974,Belgian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Iso Marlboro
22694,14731,21,16,\N,\N,\N,Merzario,Gearbox,1974,Dutch Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Iso Marlboro
22695,14742,0,27,\N,\N,\N,van Lennep,Did not qualify,1974,Dutch Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Iso Marlboro
22696,14751,15,9,\N,\N,\N,Merzario,+1 Lap,1974,French Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Iso Marlboro
22697,14768,0,26,\N,\N,\N,Jabouille,Did not qualify,1974,French Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Iso Marlboro
22698,15129,24,14,\N,\N,\N,Ganley,+3 Laps,1973,French Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Iso Marlboro
22699,15138,23,23,\N,\N,\N,Pescarolo,Overheating,1973,French Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Iso Marlboro
22700,14858,9,20,\N,\N,\N,Merzario,Fuel system,1974,Austrian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Iso Marlboro
22701,14857,12,19,\N,\N,\N,Laffite,Not classified,1974,Austrian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Iso Marlboro
22702,14947,15,17,\N,\N,\N,Merzario,Electrical,1974,United States Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Iso Marlboro
22703,14949,11,19,\N,\N,\N,Laffite,Engine,1974,United States Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Iso Marlboro
22704,14681,14,21,\N,\N,\N,Merzario,Collision,1974,Monaco Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Iso Marlboro
22705,14696,21,8,\N,\N,\N,BelsÃ¸,+1 Lap,1974,Swedish Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Iso Marlboro
22706,14715,0,27,\N,\N,\N,Robarts,Did not qualify,1974,Swedish Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Iso Marlboro
